relationship_id,source_criminal,target_criminal,relationship_type,shared_fir_count,strength_score,active
REL000526,CR02545,CR01628,Associate,0,24,True
REL000527,CR00374,CR00682,Associate,0,45,True
REL000528,CR02428,CR02142,Gang Member,0,21,True
REL000529,CR01205,CR01945,Financial Link,0,2,True
REL000530,CR00184,CR01050,Co-Offender,0,45,True
REL000531,CR02953,CR02889,Financial Link,0,28,True
REL000532,CR01778,CR01017,Gang Member,0,56,False
REL000533,CR02223,CR00019,Financial Link,0,44,True
REL000534,CR01377,CR00909,Gang Member,0,23,True
REL000535,CR00740,CR02309,Co-Offender,0,70,False
REL000536,CR01368,CR00702,Financial Link,0,60,True
REL000537,CR00824,CR01680,Co-Offender,0,40,True
REL000538,CR00391,CR00052,Financial Link,0,9,True
REL000539,CR00526,CR00299,Family,0,23,True
REL000540,CR02682,CR02938,Financial Link,0,58,True
REL000541,CR01278,CR00341,Known Contact,0,13,True
REL000542,CR02590,CR00695,Business Partner,0,56,True
REL000543,CR01410,CR02481,Family,0,62,True
REL000544,CR00701,CR01790,Family,0,12,True
REL000545,CR00074,CR02181,Business Partner,0,64,True
REL000546,CR02839,CR02859,Family,0,29,False
REL000547,CR02553,CR01758,Business Partner,0,12,False
REL000548,CR02842,CR02958,Co-Offender,0,80,True
REL000549,CR01462,CR01288,Known Contact,0,31,False
REL000550,CR01955,CR00371,Business Partner,0,50,True
REL000551,CR00864,CR02848,Family,0,8,False
REL000552,CR00652,CR01195,Family,0,86,True
REL000553,CR00673,CR01926,Co-Offender,0,84,False
REL000554,CR02063,CR01940,Gang Member,0,72,True
REL000555,CR02626,CR00244,Known Contact,0,69,False
REL000556,CR02749,CR02456,Associate,0,51,True
REL000557,CR00691,CR01867,Family,0,88,False
REL000558,CR01192,CR02156,Family,0,71,False
REL000559,CR01972,CR01348,Financial Link,0,17,True
REL000560,CR02530,CR01702,Associate,0,32,True
REL000561,CR02217,CR00208,Business Partner,0,94,True
REL000562,CR02369,CR01811,Gang Member,0,5,True
REL000563,CR01370,CR00549,Family,0,46,True
REL000564,CR02688,CR00518,Business Partner,0,99,True
REL000565,CR01195,CR01143,Known Contact,0,67,True
REL000566,CR02371,CR01377,Business Partner,0,43,True
REL000567,CR00448,CR01361,Associate,0,22,True
REL000568,CR02304,CR02395,Business Partner,0,100,True
REL000569,CR02775,CR01116,Gang Member,0,64,True
REL000570,CR01946,CR01977,Business Partner,0,36,True
REL000571,CR02609,CR02070,Gang Member,0,16,False
REL000572,CR00487,CR01242,Co-Offender,0,23,True
REL000573,CR01829,CR00104,Family,0,25,True
REL000574,CR00768,CR02249,Financial Link,0,41,True
REL000575,CR01388,CR02161,Known Contact,0,73,True
REL000576,CR01742,CR00896,Known Contact,0,85,False
REL000577,CR01337,CR01239,Associate,0,75,True
REL000578,CR02898,CR01472,Business Partner,0,59,True
REL000579,CR01633,CR01933,Family,0,92,True
REL000580,CR00097,CR02696,Family,0,32,True
REL000581,CR00268,CR01518,Business Partner,0,84,True
REL000582,CR01599,CR02850,Co-Offender,0,89,False
REL000583,CR02527,CR02592,Gang Member,0,23,True
REL000584,CR00012,CR02237,Financial Link,0,84,True
REL000585,CR00392,CR00900,Business Partner,0,93,True
REL000586,CR00794,CR00419,Co-Offender,0,12,False
REL000587,CR01534,CR02699,Family,0,59,True
REL000588,CR00284,CR01179,Financial Link,0,73,True
REL000589,CR01055,CR01696,Family,0,15,True
REL000590,CR00325,CR02894,Known Contact,0,64,False
REL000591,CR01531,CR02986,Associate,0,20,True
REL000592,CR01950,CR01364,Family,0,82,True
REL000593,CR01501,CR01622,Known Contact,0,25,True
REL000594,CR02780,CR01292,Associate,0,31,False
REL000595,CR00594,CR01409,Known Contact,0,83,True
REL000596,CR02396,CR00552,Associate,0,36,True
REL000597,CR02639,CR01717,Associate,0,87,True
REL000598,CR00929,CR02252,Family,0,47,True
REL000599,CR01996,CR00795,Financial Link,0,45,True
REL000600,CR01938,CR02375,Business Partner,0,5,True
REL000601,CR02026,CR00204,Gang Member,0,19,True
REL000602,CR00611,CR01054,Gang Member,0,87,True
REL000603,CR01432,CR00978,Associate,0,34,True
REL000604,CR00280,CR01628,Family,0,86,True
REL000605,CR00296,CR00462,Business Partner,0,12,True
REL000606,CR01276,CR01026,Financial Link,0,89,True
REL000607,CR02602,CR00657,Gang Member,0,44,True
REL000608,CR00008,CR00703,Co-Offender,0,19,False
REL000609,CR02995,CR00813,Financial Link,0,74,True
REL000610,CR01861,CR00265,Family,0,45,True
REL000611,CR01535,CR01546,Associate,0,53,True
REL000612,CR01248,CR00484,Family,0,94,False
REL000613,CR02692,CR00239,Associate,0,79,True
REL000614,CR02112,CR02210,Co-Offender,0,12,False
REL000615,CR00435,CR00919,Known Contact,0,99,True
REL000616,CR01343,CR01491,Associate,0,24,False
REL000617,CR00197,CR00834,Gang Member,0,21,False
REL000618,CR01157,CR02878,Business Partner,0,35,True
REL000619,CR00216,CR01209,Co-Offender,0,76,True
REL000620,CR01159,CR02297,Family,0,55,False
REL000621,CR02175,CR01512,Co-Offender,0,67,True
REL000622,CR01270,CR02354,Known Contact,0,13,True
REL000623,CR02390,CR01414,Family,0,15,True
REL000624,CR02232,CR02771,Business Partner,0,83,True
REL000625,CR02660,CR01784,Known Contact,0,51,False
REL000626,CR00396,CR02446,Known Contact,0,95,True
REL000627,CR01280,CR00939,Associate,0,31,True
REL000628,CR02317,CR01257,Associate,0,36,True
REL000629,CR02305,CR00310,Family,0,24,False
REL000630,CR01580,CR02756,Co-Offender,0,48,False
REL000631,CR00335,CR02191,Business Partner,0,37,True
REL000632,CR02018,CR01242,Co-Offender,0,86,True
REL000633,CR02440,CR01258,Gang Member,0,46,True
REL000634,CR00412,CR01005,Known Contact,0,86,True
REL000635,CR02862,CR01692,Known Contact,0,84,True
REL000636,CR02244,CR00803,Co-Offender,0,22,True
REL000637,CR02155,CR01212,Co-Offender,0,54,True
REL000638,CR01227,CR02304,Known Contact,0,86,True
REL000639,CR01980,CR01975,Gang Member,0,81,True
REL000640,CR01102,CR01782,Business Partner,0,67,True
REL000641,CR01041,CR01423,Associate,0,33,True
REL000642,CR00696,CR02132,Co-Offender,0,100,True
REL000643,CR01210,CR00137,Associate,0,3,True
REL000644,CR02567,CR00149,Business Partner,0,29,False
REL000645,CR02808,CR01348,Family,0,98,True
REL000646,CR02121,CR00012,Business Partner,0,51,True
REL000647,CR00117,CR02858,Family,0,88,True
REL000648,CR00953,CR00365,Financial Link,0,15,True
REL000649,CR00429,CR02925,Associate,0,88,True
REL000650,CR01259,CR00555,Financial Link,0,7,True
REL000651,CR00592,CR02716,Financial Link,0,5,False
REL000652,CR02111,CR02366,Gang Member,0,96,True
REL000653,CR00241,CR02051,Business Partner,0,53,True
REL000654,CR02004,CR01485,Financial Link,0,42,True
REL000655,CR00908,CR00404,Financial Link,0,66,False
REL000656,CR02656,CR02290,Associate,0,26,True
REL000657,CR01271,CR00778,Co-Offender,0,54,True
REL000658,CR02277,CR02924,Co-Offender,0,58,True
REL000659,CR02270,CR00435,Associate,0,9,True
REL000660,CR00760,CR00651,Financial Link,0,57,True
REL000661,CR02463,CR00243,Business Partner,0,17,False
REL000662,CR02438,CR02424,Associate,0,5,True
REL000663,CR02803,CR01345,Associate,0,66,True
REL000664,CR01217,CR02860,Business Partner,0,11,True
REL000665,CR02810,CR02014,Family,0,23,True
REL000666,CR01926,CR00410,Business Partner,0,51,True
REL000667,CR00176,CR01200,Financial Link,0,54,True
REL000668,CR00303,CR02237,Co-Offender,0,54,True
REL000669,CR01515,CR02993,Family,0,13,True
REL000670,CR02538,CR00739,Gang Member,0,23,False
REL000671,CR02563,CR01361,Financial Link,0,96,True
REL000672,CR00580,CR00134,Family,0,31,True
REL000673,CR00142,CR01711,Business Partner,0,53,False
REL000674,CR02553,CR00581,Known Contact,0,27,True
REL000675,CR01606,CR02644,Financial Link,0,33,False
REL000676,CR01956,CR01688,Family,0,33,False
REL000677,CR00865,CR00273,Associate,0,67,True
REL000678,CR00832,CR00886,Business Partner,0,42,False
REL000679,CR00379,CR00368,Business Partner,0,1,False
REL000680,CR00191,CR00549,Business Partner,0,20,True
REL000681,CR02055,CR01405,Co-Offender,0,15,True
REL000682,CR02243,CR02646,Known Contact,0,36,True
REL000683,CR02988,CR01983,Gang Member,0,47,True
REL000684,CR01352,CR01013,Business Partner,0,95,False
REL000685,CR01915,CR01492,Financial Link,0,48,False
REL000686,CR00550,CR00642,Gang Member,0,3,True
REL000687,CR01272,CR02375,Family,0,75,True
REL000688,CR00548,CR01103,Financial Link,0,28,True
REL000689,CR00752,CR01786,Business Partner,0,43,False
REL000690,CR00182,CR00815,Family,0,87,True
REL000691,CR02121,CR01675,Associate,0,49,True
REL000692,CR01912,CR00626,Known Contact,0,45,True
REL000693,CR00661,CR01153,Family,0,48,False
REL000694,CR01905,CR02743,Co-Offender,0,38,True
REL000695,CR01167,CR00300,Associate,0,90,False
REL000696,CR01219,CR02846,Business Partner,0,82,True
REL000697,CR02265,CR01605,Associate,0,15,True
REL000698,CR00427,CR02846,Associate,0,85,True
REL000699,CR02444,CR00491,Co-Offender,0,57,False
REL000700,CR00038,CR02186,Co-Offender,0,59,False
REL000701,CR02773,CR01466,Business Partner,0,82,True
REL000702,CR00823,CR00889,Associate,0,96,True
REL000703,CR01932,CR00801,Family,0,3,True
REL000704,CR02265,CR01569,Co-Offender,0,91,True
REL000705,CR02569,CR02800,Financial Link,0,90,True
REL000706,CR00751,CR02766,Co-Offender,0,43,True
REL000707,CR02193,CR00311,Financial Link,0,40,True
REL000708,CR02078,CR01866,Associate,0,31,True
REL000709,CR02112,CR00896,Financial Link,0,83,False
REL000710,CR00048,CR02733,Financial Link,0,67,True
REL000711,CR01213,CR00336,Associate,0,24,False
REL000712,CR02065,CR00284,Family,0,75,False
REL000713,CR02118,CR01613,Financial Link,0,90,True
REL000714,CR00782,CR00822,Business Partner,0,66,False
REL000715,CR01176,CR01163,Family,0,25,False
REL000716,CR02889,CR01770,Known Contact,0,33,False
REL000717,CR01072,CR01510,Known Contact,0,72,True
REL000718,CR00119,CR01458,Associate,0,90,True
REL000719,CR00260,CR01223,Family,0,31,True
REL000720,CR01388,CR01721,Co-Offender,0,85,True
REL000721,CR02068,CR01324,Family,0,58,True
REL000722,CR01611,CR02187,Financial Link,0,25,True
REL000723,CR00963,CR02566,Gang Member,0,41,True
REL000724,CR00698,CR01476,Gang Member,0,70,True
REL000725,CR02758,CR00714,Business Partner,0,98,False
REL000726,CR02058,CR01389,Family,0,54,True
REL000727,CR02738,CR00721,Business Partner,0,74,True
REL000728,CR01280,CR02751,Gang Member,0,48,True
REL000729,CR00891,CR02509,Associate,0,72,True
REL000730,CR02233,CR00682,Family,0,47,True
REL000731,CR00639,CR00211,Known Contact,0,44,True
REL000732,CR01209,CR01467,Known Contact,0,75,True
REL000733,CR02600,CR02755,Co-Offender,0,18,True
REL000734,CR01713,CR01331,Business Partner,0,83,True
REL000735,CR02017,CR00122,Associate,0,42,True
REL000736,CR02285,CR01857,Financial Link,0,69,False
REL000737,CR00642,CR00380,Associate,0,58,True
REL000738,CR01495,CR02828,Gang Member,0,44,True
REL000739,CR01788,CR01257,Known Contact,0,58,True
REL000740,CR02733,CR00070,Co-Offender,0,15,True
REL000741,CR02224,CR01818,Financial Link,0,17,True
REL000742,CR01644,CR02246,Gang Member,0,31,False
REL000743,CR01838,CR02026,Business Partner,0,26,True
REL000744,CR01190,CR02608,Family,0,59,True
REL000745,CR02246,CR00470,Associate,0,99,False
REL000746,CR00133,CR02840,Associate,0,50,True
REL000747,CR01292,CR00583,Financial Link,0,95,True
REL000748,CR02626,CR02941,Gang Member,0,98,True
REL000749,CR00552,CR00692,Business Partner,0,84,True
REL000750,CR00037,CR00377,Business Partner,0,32,False
REL000751,CR02392,CR02267,Known Contact,0,15,True
REL000752,CR02708,CR00446,Associate,0,33,True
REL000753,CR01520,CR01048,Co-Offender,0,89,True
REL000754,CR00848,CR02263,Known Contact,0,50,True
REL000755,CR00945,CR02715,Known Contact,0,3,True
REL000756,CR00910,CR02748,Known Contact,0,37,True
REL000757,CR02894,CR02452,Family,0,11,True
REL000758,CR00426,CR00845,Gang Member,0,52,False
REL000759,CR00609,CR01516,Associate,0,43,True
REL000760,CR01483,CR02824,Known Contact,0,65,True
REL000761,CR02103,CR00887,Co-Offender,0,52,True
REL000762,CR01508,CR01308,Known Contact,0,33,True
REL000763,CR01054,CR00323,Business Partner,0,82,True
REL000764,CR00622,CR01045,Co-Offender,0,17,True
REL000765,CR00537,CR00964,Gang Member,0,11,True
REL000766,CR00770,CR01999,Associate,0,50,True
REL000767,CR00602,CR02593,Known Contact,0,37,True
REL000768,CR02854,CR02983,Business Partner,0,26,True
REL000769,CR02004,CR02315,Co-Offender,0,79,False
REL000770,CR00500,CR02613,Business Partner,0,77,False
REL000771,CR02853,CR02693,Gang Member,0,86,True
REL000772,CR01015,CR00220,Business Partner,0,51,True
REL000773,CR02653,CR00437,Associate,0,41,True
REL000774,CR00915,CR02774,Financial Link,0,26,False
REL000775,CR01531,CR00120,Known Contact,0,37,True
REL000776,CR01691,CR02583,Business Partner,0,7,True
REL000777,CR01895,CR00488,Financial Link,0,72,True
REL000778,CR00568,CR00056,Business Partner,0,20,True
REL000779,CR01833,CR00408,Associate,0,46,True
REL000780,CR02896,CR02473,Co-Offender,0,82,True
REL000781,CR02331,CR00827,Family,0,45,True
REL000782,CR01989,CR01965,Associate,0,91,True
REL000783,CR00810,CR00691,Family,0,69,True
REL000784,CR01412,CR00147,Known Contact,0,61,False
REL000785,CR00573,CR01674,Associate,0,7,True
REL000786,CR00380,CR02550,Business Partner,0,58,True
REL000787,CR01512,CR01327,Financial Link,0,22,True
REL000788,CR00141,CR00926,Gang Member,0,31,False
REL000789,CR00520,CR00271,Gang Member,0,68,False
REL000790,CR01817,CR02109,Associate,0,50,True
REL000791,CR00403,CR00251,Associate,0,43,False
REL000792,CR01113,CR02297,Gang Member,0,10,True
REL000793,CR00123,CR00120,Gang Member,0,13,False
REL000794,CR02879,CR00398,Financial Link,0,51,True
REL000795,CR02700,CR01181,Business Partner,0,42,True
REL000796,CR00616,CR02901,Family,0,79,True
REL000797,CR01730,CR02494,Co-Offender,0,48,True
REL000798,CR02053,CR00543,Business Partner,0,12,True
REL000799,CR01092,CR00276,Financial Link,0,82,True
REL000800,CR00085,CR00718,Business Partner,0,20,True
REL000801,CR01757,CR00432,Known Contact,0,40,True
REL000802,CR02598,CR02438,Business Partner,0,96,False
REL000803,CR02135,CR00333,Business Partner,0,11,True
REL000804,CR01209,CR02553,Financial Link,0,47,True
REL000805,CR00446,CR02634,Gang Member,0,10,False
REL000806,CR02178,CR02109,Co-Offender,0,6,True
REL000807,CR02750,CR00649,Family,0,39,True
REL000808,CR02643,CR02199,Associate,0,78,True
REL000809,CR01379,CR01027,Associate,0,48,True
REL000810,CR00045,CR02249,Business Partner,0,46,False
REL000811,CR00059,CR01409,Associate,0,45,False
REL000812,CR02220,CR00465,Known Contact,0,66,True
REL000813,CR02344,CR00500,Known Contact,0,47,True
REL000814,CR01204,CR01931,Financial Link,0,61,True
REL000815,CR02237,CR02505,Business Partner,0,57,False
REL000816,CR02440,CR01356,Known Contact,0,96,True
REL000817,CR02825,CR02254,Co-Offender,0,83,True
REL000818,CR02982,CR01095,Associate,0,53,True
REL000819,CR02357,CR00969,Family,0,52,True
REL000820,CR00834,CR00378,Financial Link,0,16,True
REL000821,CR02906,CR02958,Gang Member,0,39,False
REL000822,CR00051,CR02090,Financial Link,0,56,True
REL000823,CR02937,CR00290,Family,0,15,True
REL000824,CR01298,CR01113,Business Partner,0,56,True
REL000825,CR01725,CR00979,Known Contact,0,55,True
REL000826,CR01204,CR01419,Business Partner,0,9,False
REL000827,CR02319,CR02853,Known Contact,0,79,True
REL000828,CR00141,CR01446,Gang Member,0,52,True
REL000829,CR01792,CR00562,Gang Member,0,63,True
REL000830,CR01785,CR01792,Gang Member,0,35,True
REL000831,CR01673,CR00487,Associate,0,96,True
REL000832,CR01445,CR01674,Gang Member,0,26,True
REL000833,CR02880,CR00199,Family,0,67,True
REL000834,CR01118,CR01418,Business Partner,0,76,True
REL000835,CR02586,CR00978,Known Contact,0,13,True
REL000836,CR01677,CR00363,Gang Member,0,66,False
REL000837,CR01664,CR00549,Associate,0,37,True
REL000838,CR00829,CR00781,Known Contact,0,80,True
REL000839,CR00193,CR02694,Co-Offender,0,14,False
REL000840,CR01143,CR02226,Known Contact,0,61,True
REL000841,CR00544,CR00678,Financial Link,0,17,False
REL000842,CR01891,CR02100,Business Partner,0,66,True
REL000843,CR02035,CR01469,Business Partner,0,26,True
REL000844,CR02333,CR00412,Gang Member,0,91,True
REL000845,CR01730,CR00701,Co-Offender,0,8,False
REL000846,CR00947,CR02080,Family,0,62,True
REL000847,CR01831,CR00015,Family,0,64,True
REL000848,CR00540,CR00335,Family,0,46,True
REL000849,CR02826,CR00391,Gang Member,0,88,True
REL000850,CR01088,CR01400,Financial Link,0,37,True
REL000851,CR01160,CR00853,Gang Member,0,92,True
REL000852,CR00826,CR01387,Known Contact,0,62,False
REL000853,CR00271,CR01401,Associate,0,85,True
REL000854,CR00319,CR01483,Financial Link,0,6,True
REL000855,CR00627,CR02766,Financial Link,0,16,True
REL000856,CR02933,CR02488,Gang Member,0,87,True
REL000857,CR02502,CR00901,Gang Member,0,59,True
REL000858,CR02771,CR02728,Family,0,33,True
REL000859,CR01678,CR00504,Co-Offender,0,37,True
REL000860,CR01431,CR02149,Financial Link,0,49,True
REL000861,CR01780,CR01074,Co-Offender,0,55,True
REL000862,CR02654,CR01094,Business Partner,0,87,True
REL000863,CR01223,CR01033,Gang Member,0,19,True
REL000864,CR01440,CR00611,Gang Member,0,92,False
REL000865,CR00304,CR02455,Associate,0,34,True
REL000866,CR01684,CR02842,Financial Link,0,95,True
REL000867,CR01005,CR02244,Known Contact,0,30,False
REL000868,CR00152,CR00421,Co-Offender,0,22,True
REL000869,CR00785,CR01746,Co-Offender,0,75,True
REL000870,CR01937,CR02700,Known Contact,0,45,True
REL000871,CR02536,CR02447,Business Partner,0,13,False
REL000872,CR02476,CR01464,Known Contact,0,26,True
REL000873,CR02135,CR01516,Known Contact,0,10,True
REL000874,CR02021,CR00589,Co-Offender,0,30,True
REL000875,CR02180,CR01526,Business Partner,0,98,True
REL000876,CR00934,CR01079,Financial Link,0,29,True
REL000877,CR02349,CR00291,Financial Link,0,100,True
REL000878,CR00437,CR02072,Gang Member,0,47,True
REL000879,CR02984,CR00610,Gang Member,0,83,True
REL000880,CR01471,CR00054,Family,0,5,True
REL000881,CR00825,CR01959,Known Contact,0,54,True
REL000882,CR02169,CR02167,Family,0,59,True
REL000883,CR01865,CR01105,Business Partner,0,36,True
REL000884,CR02571,CR01672,Business Partner,0,85,True
REL000885,CR01979,CR00317,Gang Member,0,74,False
REL000886,CR01991,CR02897,Family,0,26,False
REL000887,CR02197,CR01671,Financial Link,0,68,True
REL000888,CR02221,CR00329,Associate,0,42,True
REL000889,CR00874,CR00612,Co-Offender,0,65,True
REL000890,CR02914,CR01866,Business Partner,0,23,True
REL000891,CR00039,CR01742,Co-Offender,0,23,False
REL000892,CR01566,CR02836,Co-Offender,0,93,False
REL000893,CR02864,CR00550,Family,0,17,False
REL000894,CR01172,CR00347,Associate,0,73,True
REL000895,CR01315,CR01857,Co-Offender,0,96,True
REL000896,CR01846,CR02227,Associate,0,96,True
REL000897,CR01087,CR02928,Known Contact,0,49,False
REL000898,CR00363,CR01703,Co-Offender,0,90,True
REL000899,CR02361,CR02218,Business Partner,0,89,True
REL000900,CR01098,CR02990,Family,0,41,True
REL000901,CR01684,CR01140,Known Contact,0,33,True
REL000902,CR00777,CR00133,Associate,0,4,True
REL000903,CR01179,CR01811,Known Contact,0,9,False
REL000904,CR02919,CR01289,Family,0,96,False
REL000905,CR01865,CR01098,Gang Member,0,8,True
REL000906,CR02082,CR02096,Known Contact,0,65,True
REL000907,CR00248,CR01354,Known Contact,0,82,True
REL000908,CR02279,CR01415,Co-Offender,0,59,True
REL000909,CR00747,CR01596,Financial Link,0,28,True
REL000910,CR01486,CR02948,Family,0,67,True
REL000911,CR01999,CR00823,Gang Member,0,61,True
REL000912,CR00151,CR00651,Family,0,46,True
REL000913,CR02194,CR00132,Business Partner,0,30,False
REL000914,CR01860,CR02319,Family,0,38,True
REL000915,CR01771,CR02818,Co-Offender,0,94,True
REL000916,CR00638,CR02168,Co-Offender,0,91,True
REL000917,CR01428,CR01159,Business Partner,0,5,True
REL000918,CR02160,CR01420,Associate,0,26,False
REL000919,CR02429,CR00824,Financial Link,0,3,True
REL000920,CR02668,CR02735,Associate,0,83,True
REL000921,CR01641,CR01164,Known Contact,0,8,True
REL000922,CR01933,CR00578,Financial Link,0,22,True
